url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,kingdom,phylum,cls,order,family,genus,species,filepath,uuid,hashsum_original,hashsum_resized
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/chile/piedra01/piedra012013/chile_piedra012013_1903201362521.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/chile/piedra01/piedra012013/chile_piedra012013_1903201362521.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/chile/piedra01/piedra012013/chile_piedra012013_1903201362521.jpg,Island Conservation Camera Traps : chile_piedra01_piedra012013_chile_piedra012013_1903201362521,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : chile_piedra01,-1,short-eared_owl,asio flammeus,short-eared owl,animalia,chordata,aves,strigiformes,strigidae,asio,flammeus,island/77d782ff-af1f-4c8a-a3d4-d5eb942e0267.png,77d782ff-af1f-4c8a-a3d4-d5eb942e0267,088107f7ed1e1175ed37f0b524ca9b87,ca32fa3a20a0095abc031bf483b531bd
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/chile/piedra01/piedra012013/chile_piedra012013_21022013235042.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/chile/piedra01/piedra012013/chile_piedra012013_21022013235042.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/chile/piedra01/piedra012013/chile_piedra012013_21022013235042.jpg,Island Conservation Camera Traps : chile_piedra01_piedra012013_chile_piedra012013_21022013235042,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : chile_piedra01,-1,short-eared_owl,asio flammeus,short-eared owl,animalia,chordata,aves,strigiformes,strigidae,asio,flammeus,island/07c644ad-a52d-4773-afc2-297f613c7d4a.png,07c644ad-a52d-4773-afc2-297f613c7d4a,55b2b7ce0fe21a9c76392136586c0651,577f6d7ea7fb098b4a49f34f4773402c
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_045901_img_0153.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_045901_img_0153.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_045901_img_0153.jpg,Island Conservation Camera Traps : ecuador2_ic1605_ecuador2_ic1605_20181024_045901_img_0153,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : ecuador2_ic1605,-1,short-eared_owl,asio flammeus,short-eared owl,animalia,chordata,aves,strigiformes,strigidae,asio,flammeus,island/9d7cc3e5-962a-4f71-92fe-ca81119ae9af.png,9d7cc3e5-962a-4f71-92fe-ca81119ae9af,247282eabf7fbb9e6a2393476416fa01,8832d64d5be7e0b7e7b6a01f75e07862
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_050116_img_0163.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_050116_img_0163.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_050116_img_0163.jpg,Island Conservation Camera Traps : ecuador2_ic1605_ecuador2_ic1605_20181024_050116_img_0163,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : ecuador2_ic1605,-1,short-eared_owl,asio flammeus,short-eared owl,animalia,chordata,aves,strigiformes,strigidae,asio,flammeus,island/cbd1d0ad-7064-4a98-9c6d-1d72fade057b.png,cbd1d0ad-7064-4a98-9c6d-1d72fade057b,ad1b08330970e7dcd4d2ba70d062d444,725200920db7779ddb48423c85ce1f46
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/chile/piedra01/piedra012013/chile_piedra012013_26022013230039.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/chile/piedra01/piedra012013/chile_piedra012013_26022013230039.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/chile/piedra01/piedra012013/chile_piedra012013_26022013230039.jpg,Island Conservation Camera Traps : chile_piedra01_piedra012013_chile_piedra012013_26022013230039,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : chile_piedra01,-1,short-eared_owl,asio flammeus,short-eared owl,animalia,chordata,aves,strigiformes,strigidae,asio,flammeus,island/0ee96e2f-5ef7-4db1-bcfe-294ee0fadb29.png,0ee96e2f-5ef7-4db1-bcfe-294ee0fadb29,b6ac2362a1971b93e6771e0f53b8d79f,9d671bde7e4aefd6942ce783b7817213
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_052344_img_0238.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_052344_img_0238.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_052344_img_0238.jpg,Island Conservation Camera Traps : ecuador2_ic1605_ecuador2_ic1605_20181024_052344_img_0238,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : ecuador2_ic1605,-1,short-eared_owl,asio flammeus,short-eared owl,animalia,chordata,aves,strigiformes,strigidae,asio,flammeus,island/87e4faf1-f1c6-4ef2-a39f-68393edd25ca.png,87e4faf1-f1c6-4ef2-a39f-68393edd25ca,6460b1f6619b73f0e1c7910688393b82,07cacff16a362f55a6a287615aefe8a7
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/chile/piedra01/piedra012013/chile_piedra012013_1903201362535.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/chile/piedra01/piedra012013/chile_piedra012013_1903201362535.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/chile/piedra01/piedra012013/chile_piedra012013_1903201362535.jpg,Island Conservation Camera Traps : chile_piedra01_piedra012013_chile_piedra012013_1903201362535,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : chile_piedra01,-1,short-eared_owl,asio flammeus,short-eared owl,animalia,chordata,aves,strigiformes,strigidae,asio,flammeus,island/26dfe577-b554-4e88-826e-de037bee08ec.png,26dfe577-b554-4e88-826e-de037bee08ec,e33f879ff7532a18d209c515b6cdb188,951c7cef3a6470a684b97a95dd8bfa7c
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_045429_img_0140.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_045429_img_0140.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_045429_img_0140.jpg,Island Conservation Camera Traps : ecuador2_ic1605_ecuador2_ic1605_20181024_045429_img_0140,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : ecuador2_ic1605,-1,short-eared_owl,asio flammeus,short-eared owl,animalia,chordata,aves,strigiformes,strigidae,asio,flammeus,island/bdd97d9d-2b49-4a56-b962-30fc0f8f9ba2.png,bdd97d9d-2b49-4a56-b962-30fc0f8f9ba2,826792ecfceefe1b21d8ab6b3a6195e8,1a28f8f70c59258178b98d4a28c4f4f7
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_045429_img_0137.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_045429_img_0137.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_045429_img_0137.jpg,Island Conservation Camera Traps : ecuador2_ic1605_ecuador2_ic1605_20181024_045429_img_0137,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : ecuador2_ic1605,-1,short-eared_owl,asio flammeus,short-eared owl,animalia,chordata,aves,strigiformes,strigidae,asio,flammeus,island/ea0048c4-8e63-49af-bf36-4d928e2f95b0.png,ea0048c4-8e63-49af-bf36-4d928e2f95b0,a8c270b3d5b172f9780ad6d3eb7dfb3c,8629ec0f9c27534093d24d6ca654cdd4
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_045320_img_0135.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_045320_img_0135.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/ecuador2/ic1605/ecuador2_ic1605_20181024_045320_img_0135.jpg,Island Conservation Camera Traps : ecuador2_ic1605_ecuador2_ic1605_20181024_045320_img_0135,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : ecuador2_ic1605,-1,short-eared_owl,asio flammeus,short-eared owl,animalia,chordata,aves,strigiformes,strigidae,asio,flammeus,island/f6d332e4-bde5-4efb-93d5-4c6aba099383.png,f6d332e4-bde5-4efb-93d5-4c6aba099383,64a3bd83c26dd49d18112f41d306ecaa,32cd0157dec2aff6b9e72786548a4c4a
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/chile/filipianalamatris/filipianalamatris2013/chile_filipianalamatris2013_02102013105911.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/chile/filipianalamatris/filipianalamatris2013/chile_filipianalamatris2013_02102013105911.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/chile/filipianalamatris/filipianalamatris2013/chile_filipianalamatris2013_02102013105911.jpg,Island Conservation Camera Traps : chile_filipianalamatris_filipianalamatris2013_chile_filipianalamatris2013_02102013105911,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : chile_filipianalamatris,-1,bird,,bird,animalia,chordata,aves,,,,,island/cdfdde17-a8fb-40e2-8d56-461b86e9ea9b.png,cdfdde17-a8fb-40e2-8d56-461b86e9ea9b,14b76d1cefaabbf4dc7a8702c02a735b,39252e45c592646b352e30e0cd92f2e2
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/dominicanrepublic/camara07/cam0725abril2015a/dominicanrepublic_cam0725abril2015a_20130814_052210_sunp9934.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/dominicanrepublic/camara07/cam0725abril2015a/dominicanrepublic_cam0725abril2015a_20130814_052210_sunp9934.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/dominicanrepublic/camara07/cam0725abril2015a/dominicanrepublic_cam0725abril2015a_20130814_052210_sunp9934.jpg,Island Conservation Camera Traps : dominicanrepublic_camara07_cam0725abril2015a_dominicanrepublic_cam0725abril2015a_20130814_052210_sunp9934,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : dominicanrepublic_camara07,-1,bird,,bird,animalia,chordata,aves,,,,,island/938e0c28-e407-4c89-bdfb-996b814f56b7.png,938e0c28-e407-4c89-bdfb-996b814f56b7,0b8f2bdab3d47e64f74731a58d395201,2eeac82a01e21cfb35526daddc0f4534
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/palau/cam04a/cam04a12132018/palau_cam04a12132018_20181010_055322_rcnx1637.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/palau/cam04a/cam04a12132018/palau_cam04a12132018_20181010_055322_rcnx1637.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/palau/cam04a/cam04a12132018/palau_cam04a12132018_20181010_055322_rcnx1637.jpg,Island Conservation Camera Traps : palau_cam04a_cam04a12132018_palau_cam04a12132018_20181010_055322_rcnx1637,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : palau_cam04a,-1,bird,,bird,animalia,chordata,aves,,,,,island/8324a4d9-d755-42b4-8441-ab0a009cd6ab.png,8324a4d9-d755-42b4-8441-ab0a009cd6ab,bb8343bef09fdbd233e627062dda1152,e8fb13ce0ed56dc41aaf77d9d26b6274
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/chile/filipianalamatris/filipianalamatris2013/chile_filipianalamatris2013_03012014121344.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/chile/filipianalamatris/filipianalamatris2013/chile_filipianalamatris2013_03012014121344.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/chile/filipianalamatris/filipianalamatris2013/chile_filipianalamatris2013_03012014121344.jpg,Island Conservation Camera Traps : chile_filipianalamatris_filipianalamatris2013_chile_filipianalamatris2013_03012014121344,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : chile_filipianalamatris,-1,bird,,bird,animalia,chordata,aves,,,,,island/dcd3e32a-8a58-4c64-9771-e76a2e5b6158.png,dcd3e32a-8a58-4c64-9771-e76a2e5b6158,ca46f8610b5de91824fc788c80298611,de546672fef779c6a96c5080b55b1dfc
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/chile/filipianalamatris/filipianalamatris2013/chile_filipianalamatris2013_0210201384847.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/chile/filipianalamatris/filipianalamatris2013/chile_filipianalamatris2013_0210201384847.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/chile/filipianalamatris/filipianalamatris2013/chile_filipianalamatris2013_0210201384847.jpg,Island Conservation Camera Traps : chile_filipianalamatris_filipianalamatris2013_chile_filipianalamatris2013_0210201384847,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : chile_filipianalamatris,-1,bird,,bird,animalia,chordata,aves,,,,,island/be13ce11-2019-41ad-b988-755e5cbc3e7a.png,be13ce11-2019-41ad-b988-755e5cbc3e7a,092bb7880feedaa28353a2cde3ff514a,656e72b23aaf0802ec5ecb58efd39b3e
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/palau/cam08a/cam08a12132018/palau_cam08a12132018_20181020_064657_rcnx0257.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/palau/cam08a/cam08a12132018/palau_cam08a12132018_20181020_064657_rcnx0257.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/palau/cam08a/cam08a12132018/palau_cam08a12132018_20181020_064657_rcnx0257.jpg,Island Conservation Camera Traps : palau_cam08a_cam08a12132018_palau_cam08a12132018_20181020_064657_rcnx0257,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : palau_cam08a,-1,bird,,bird,animalia,chordata,aves,,,,,island/3d3f29c1-f865-4d40-927d-6d7a0c64b85f.png,3d3f29c1-f865-4d40-927d-6d7a0c64b85f,13dd866a3c03f6098d07fa6c74ca0a37,9ce75246195a6d7a1f017c9e608333a4
https://storage.googleapis.com/public-datasets-lila/islandconservationcameratraps/public/chile/filipianalamatris/filipianalamatris2013/chile_filipianalamatris2013_0411201374247.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/islandconservationcameratraps/public/chile/filipianalamatris/filipianalamatris2013/chile_filipianalamatris2013_0411201374247.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/islandconservationcameratraps/public/chile/filipianalamatris/filipianalamatris2013/chile_filipianalamatris2013_0411201374247.jpg,Island Conservation Camera Traps : chile_filipianalamatris_filipianalamatris2013_chile_filipianalamatris2013_0411201374247,Island Conservation Camera Traps : unknown,Island Conservation Camera Traps : chile_filipianalamatris,-1,bird,,bird,animalia,chordata,aves,,,,,island/4cbe970e-6de7-4c87-ae89-d2d114a0b615.png,4cbe970e-6de7-4c87-ae89-d2d114a0b615,179a5ac0d2a269c524dde414ed452c8e,69df34761cc75fcb5a3cbc374afa5cd0
